,datetime,open,high,low,close,count_buy,count_sell,size,delta,position,side
155412,2022-05-23 19:10:12,29685.5,29685.5,29685.0,29685.0,2,1,0.032,1,0.0,0
155413,2022-05-23 19:10:13,29685.0,29686.0,29685.0,29686.0,4,1,0.255,3,0.0,0
155414,2022-05-23 19:10:14,29692.5,29693.0,29692.5,29693.0,1,4,0.363,-3,0.0,0
155415,2022-05-23 19:10:15,29687.0,29687.0,29676.0,29676.5,5,22,21.183,-17,0.0,0
155416,2022-05-23 19:10:16,29676.0,29676.0,29663.5,29664.0,3,23,2.654,-20,0.0,0
155417,2022-05-23 19:10:17,29664.0,29681.5,29663.5,29681.0,9,2,4.069,7,0.0,0
155418,2022-05-23 19:10:18,29681.5,29685.5,29681.5,29685.5,8,0,0.542,8,0.0,0
155419,2022-05-23 19:10:19,29685.0,29685.0,29675.5,29675.5,1,6,1.097,-5,0.0,0
155420,2022-05-23 19:10:20,29679.0,29684.5,29678.5,29684.5,9,4,0.651,5,0.0,0
155421,2022-05-23 19:10:21,29684.5,29685.0,29684.5,29685.0,4,1,0.905,3,0.0,0
155422,2022-05-23 19:10:22,29685.0,29685.0,29684.5,29684.5,1,2,1.383,-1,0.0,0
155423,2022-05-23 19:10:23,29685.0,29685.0,29684.5,29685.0,2,1,0.09,1,0.0,0
155424,2022-05-23 19:10:24,29684.5,29685.0,29680.0,29680.5,9,5,1.893,4,0.0,0
155425,2022-05-23 19:10:25,29675.0,29675.0,29675.0,29675.0,0,3,0.106,-3,0.0,0
155426,2022-05-23 19:10:26,29672.0,29672.5,29672.0,29672.0,1,2,0.304,-1,0.0,0
155427,2022-05-23 19:10:27,29672.5,29672.5,29672.5,29672.5,1,0,0.001,1,0.0,0
155428,2022-05-23 19:10:28,29672.5,29672.5,29670.5,29670.5,2,11,0.992,-9,0.0,0
155429,2022-05-23 19:10:29,29670.5,29670.5,29670.0,29670.0,5,1,0.589,4,0.0,0
155430,2022-05-23 19:10:30,29670.0,29670.0,29662.0,29662.0,0,31,11.825,-31,0.0,0
155431,2022-05-23 19:10:31,29661.5,29661.5,29654.0,29654.5,8,34,10.156,-26,0.0,0
155432,2022-05-23 19:10:32,29654.5,29654.5,29654.0,29654.0,7,1,4.507,6,0.0,0
155433,2022-05-23 19:10:33,29654.5,29654.5,29654.0,29654.0,2,1,0.42,1,0.0,0
155434,2022-05-23 19:10:34,29654.5,29654.5,29654.0,29654.0,2,2,0.618,0,0.0,0
155435,2022-05-23 19:10:35,29654.5,29654.5,29654.0,29654.5,7,2,0.487,5,0.0,0
155436,2022-05-23 19:10:36,29654.5,29654.5,29654.0,29654.0,4,3,0.317,1,0.0,0
155437,2022-05-23 19:10:37,29654.0,29654.5,29654.0,29654.0,3,4,0.251,-1,0.0,0
155438,2022-05-23 19:10:38,29654.0,29654.5,29654.0,29654.5,5,3,0.5660000000000001,2,0.0,0
155439,2022-05-23 19:10:39,29654.0,29654.5,29640.0,29640.5,4,59,17.746,-55,0.0,0
155440,2022-05-23 19:10:40,29640.0,29643.0,29640.0,29643.0,7,12,8.159,-5,0.0,0
155441,2022-05-23 19:10:41,29643.0,29643.0,29642.5,29642.5,7,6,2.063,1,0.0,0
155442,2022-05-23 19:10:42,29642.5,29643.0,29642.5,29642.5,4,8,3.554,-4,0.0,0
155443,2022-05-23 19:10:43,29642.5,29643.0,29642.5,29642.5,2,4,1.153,-2,0.0,0
155444,2022-05-23 19:10:44,29642.5,29642.5,29637.0,29637.5,3,15,3.5380000000000003,-12,0.0,0
155445,2022-05-23 19:10:45,29637.0,29637.5,29637.0,29637.0,4,3,3.114,1,0.0,0
155446,2022-05-23 19:10:46,29637.0,29637.5,29637.0,29637.0,2,13,13.185,-11,0.0,0
155447,2022-05-23 19:10:47,29637.0,29637.0,29634.5,29634.5,2,13,1.551,-11,0.0,0
155448,2022-05-23 19:10:48,29635.0,29635.0,29634.5,29634.5,4,7,0.378,-3,0.0,0
155449,2022-05-23 19:10:49,29635.0,29635.0,29634.5,29635.0,3,6,9.566,-3,0.0,0
155450,2022-05-23 19:10:50,29634.5,29635.0,29634.5,29635.0,1,8,0.839,-7,0.0,0
155451,2022-05-23 19:10:51,29634.5,29636.0,29634.5,29636.0,31,3,15.433,28,0.0,0
155452,2022-05-23 19:10:52,29637.5,29637.5,29637.0,29637.0,21,4,1.803,17,0.0,0
155453,2022-05-23 19:10:53,29638.0,29646.0,29638.0,29646.0,12,3,5.344,9,0.0,0
155454,2022-05-23 19:10:54,29646.0,29646.0,29632.0,29632.0,6,31,8.893,-25,0.0,0
155455,2022-05-23 19:10:55,29632.5,29632.5,29632.0,29632.0,6,4,1.317,2,0.0,0
155456,2022-05-23 19:10:56,29632.0,29632.5,29632.0,29632.5,3,4,0.632,-1,0.0,0
155457,2022-05-23 19:10:57,29632.0,29632.5,29632.0,29632.0,3,9,7.37,-6,0.0,0
155458,2022-05-23 19:10:58,29632.5,29632.5,29632.0,29632.0,2,3,0.197,-1,0.0,0
155459,2022-05-23 19:10:59,29632.0,29632.0,29622.0,29622.5,11,24,22.774,-13,0.0,0
155460,2022-05-23 19:11:00,29622.5,29622.5,29622.0,29622.0,4,4,0.609,0,0.0,0
155461,2022-05-23 19:11:01,29622.5,29622.5,29622.0,29622.5,4,4,0.576,0,0.0,0
155462,2022-05-23 19:11:02,29622.0,29622.5,29622.0,29622.0,1,12,4.298,-11,0.0,0
